name,lat,long
Mountain Creek,153.10140258126555,-26.702552476550867
Sippy Downs,153.0807972663919,-26.72252316292622
Aroona - Currimundi,153.12029056661774,-26.7736174298911
Buddina - Minyama,153.12806310674213,-26.69550572735964
Caloundra - Kings Beach,153.13004195356845,-26.798815418643365
Golden Beach - Pelican Waters,153.1050431402116,-26.830123737578713
Moffat Beach - Battery Hill,153.1359869823522,-26.787324134137833
Parrearra - Warana,153.12603788305964,-26.72232034525472
Wurtulla - Birtinya,153.12341525249943,-26.750208565890166
Caloundra West - Baringa,153.06856648341127,-26.813926826553423
Meridan Plains - Little Mountain (North),153.09048648859547,-26.766017880416204
Coolum Beach,153.08590959808052,-26.54064794012985
Marcoola - Mudjimba,153.07704517707947,-26.61124524476277
Maroochydore - Kuluin,153.07770871353966,-26.654459594320176
Mooloolaba - Alexandra Headland,153.11121198450982,-26.68016840180681
Noosa Heads,153.0928654833577,-26.398093694136858
Noosaville,153.06061649645665,-26.42285904415663
Sunshine Beach,153.101814715052,-26.418636891148182
Tewantin,153.01615099782114,-26.393671841819064
Peregian Beach - Marcus Beach,153.08995133300033,-26.465938369907565
Peregian Springs,153.07180332114623,-26.49399899540723
Beerwah,152.96391037129996,-26.857791214743287
Caloundra Hinterland,152.7632069915732,-26.737289928588538
Glass House Mountains,152.96710253410058,-26.92556031056475
Landsborough,152.99237117361255,-26.78402321930601
Maroochy Hinterland,152.7686903951473,-26.596976391687356
Palmwoods,152.9421482995177,-26.702891188235192
Bli Bli,153.01571089564212,-26.597721329270637
Diddillibah - Rosemount,153.01114904128355,-26.642571127061974
Eumundi - Yandina,152.98009835412557,-26.515135212338073
Nambour,152.95045066619812,-26.633037925830045
Noosa Hinterland,152.9371044548363,-26.321027667253794
Cambooya - Wyreema,151.87298436538418,-27.69047050182264
Darling Heights,151.93381359862184,-27.60523839724493
Drayton - Harristown,151.91269853852387,-27.591279303387815
Gatton,152.28778859275832,-27.562103148860935
Gowrie (Qld),151.8673018196047,-27.453856335174873
Highfields,151.96349394452233,-27.423243319720324
Lockyer Valley - West,152.16986775218945,-27.644750026549698
Middle Ridge,151.96689088013412,-27.607080909029953
Newtown (Qld),151.93253908124996,-27.556000999198268
North Toowoomba - Harlaxton,151.952506653332,-27.52751987337724
Rangeville,151.9863449992458,-27.58483936623188
Toowoomba - Central,151.95495176297072,-27.57487613599294
Toowoomba - East,151.98043676812026,-27.550121788603466
Toowoomba - West,151.84498231635942,-27.565413456884936
Wilsonton,151.92315942077522,-27.52610764976349
Ayr,147.41243746300782,-19.576707456961348
Burdekin,147.24429467273873,-19.830628127884076
Charters Towers,146.26853122067814,-20.06854975237477
Dalrymple,145.78791635588436,-20.148898582486385
Ingham,146.15440911080452,-18.655106470262254
Ingham Surrounds,146.04600933837702,-18.661983694787185
Palm Island,146.60025989930787,-18.731347742522413
Aitkenvale,146.76968008860754,-19.29953027842323
Annandale (Qld),146.79128048971478,-19.3249420951902
Belgian Gardens - Pallarenda,146.750328461649,-19.211491056656033
Bohle Plains,146.64534123364257,-19.314864676622655
Condon - Rasmussen,146.69372413563948,-19.34936033378165
Cranbrook,146.7528688268264,-19.30548016637945
Douglas,146.76949009861698,-19.370722845450747
Garbutt - West End,146.77094829429404,-19.258148037937644
Gulliver - Currajong - Vincent,146.77383739897826,-19.280758960722146
Heatley,146.75355915509977,-19.29033753452466
Hermit Park - Rosslea,146.80326647486905,-19.28969779436417
Hyde Park - Pimlico,146.79217695424603,-19.28093773458703
Kelso,146.67924789669806,-19.436369298490057
Kirwan - East,146.73991281197758,-19.302619281184562
Kirwan - West,146.72068062485462,-19.30410986537985
Magnetic Island,146.83312689612296,-19.138816651611318
Mount Louisa,146.7275304009438,-19.25641323024349
Mundingburra,146.78494021667578,-19.29666972012421
Northern Beaches,146.43980274910274,-19.156704715752976
Oonoonba,146.81851352601416,-19.30551056776732
South Townsville - Railway Estate,146.82630420708992,-19.267403084934323
Townsville - South,146.85350193022595,-19.541222678819082
Townsville City - North Ward,146.80803547073063,-19.254119365994313
Wulguru - Roseneath,146.8520431913734,-19.323215989464973
Burdell - Mount Low,146.67840012417804,-19.219364664734478
Deeragun - Jensen,146.65019324831903,-19.254727312562082
Ashfield - Kepnock,152.38815881950165,-24.87383703591254
Bargara - Burnett Heads,152.4285196256896,-24.850481578468994
Branyan - Kensington,152.28671082443273,-24.914588014691493
Bundaberg,152.34860583401104,-24.871287091169272
Bundaberg East - Kalkie,152.3814886788099,-24.849262200965594
Bundaberg North - Gooburrum,152.32302347772222,-24.835152503844085
Bundaberg Surrounds - North,152.12292594266793,-24.76544613773057
Bundaberg Surrounds - South,152.27973846756248,-25.149077335376024
Millbank - Avoca,152.31105811514254,-24.877587668701814
Svensson Heights - Norville,152.33890215442418,-24.890223218279004
Walkervale - Avenell Heights,152.36090695161644,-24.89963532406841
Gayndah - Mundubbera,151.44658141872898,-25.66892893346683
Gin Gin,151.78780486949665,-24.958308061994245
Kingaroy,151.84090252665214,-26.531844938177507
Kingaroy Surrounds - North,151.55441664612326,-26.198625176697117
Kingaroy Surrounds - South,151.61544866926224,-26.563765070354325
Monto - Eidsvold,151.01836414202043,-25.114847626155964
Nanango,151.93309022761838,-26.708644150942053
North Burnett,151.45061208254756,-24.659504631477823
Cooloola,152.95540987753924,-25.98833149339291
Gympie - North,152.67116181617865,-26.1765306070151
Gympie - South,152.65080374162557,-26.21740302502849
Gympie Surrounds,152.62062040990753,-26.246367241103684
Kilkivan,152.17836563353984,-26.114420922807415
Booral - River Heads,152.83818914325641,-25.36635715926581
Craignish - Dundowran Beach,152.7526744026702,-25.28665504395612
Pialba - Eli Waters,152.81815851305274,-25.2857240795121
Point Vernon,152.8173344229444,-25.257033738477435
Torquay - Scarness - Kawungan,152.85686874481397,-25.29662165772658
Urangan - Wondunna,152.8800455227656,-25.309109247044535
Burrum - Fraser,152.92645851185344,-25.300164012904833
Granville,152.72043809510242,-25.5878054145385
Maryborough (Qld),152.67222131674717,-25.505602564816474
Maryborough Surrounds - South,152.47878978358938,-25.695339863513233
Tinana,152.66592998593353,-25.551960317436755
Migratory - Offshore - Shipping (Qld),NA,NA
No usual address (Qld),NA,NA
Adelaide,138.60065438610974,-34.928545261538005
North Adelaide,138.59534741029717,-34.90842596240648
Adelaide Hills,138.88209428110173,-34.81030033145412
Aldgate - Stirling,138.72553080018193,-35.03487837566054
Hahndorf - Echunga,138.77649510838697,-35.09085169014641
Lobethal - Woodside,138.86968249356883,-34.948783053710095
Mount Barker,138.86373947774888,-35.069052276666234
Mount Barker Surrounds,138.90450463372977,-35.090686929237684
Nairne,138.91191595761106,-35.032526116235864
Uraidla - Summertown,138.74329289833508,-34.92347901225393
Burnside - Wattle Park,138.67202615797686,-34.925874922512264
Beaumont - Glen Osmond,138.6585816736574,-34.958499371677995
Toorak Gardens,138.64117721096073,-34.937362336938286
Athelstone,138.7054133142277,-34.87147594300489
Paradise - Newton,138.6718839927023,-34.87752073178116
Rostrevor - Magill,138.6793818951752,-34.89844675598598
Norwood (SA),138.63402743361408,-34.92287234903687
Payneham - Felixstow,138.6481375530651,-34.90023267599253
St Peters - Marden,138.62783000557647,-34.9039980745961
Nailsworth - Broadview,138.6103305549618,-34.883943916503625
Prospect,138.59270316592293,-34.884000303485244
Walkerville,138.61711672379917,-34.89277229731474
Goodwood - Millswood,138.5894233158267,-34.955771648700974
Unley - Parkside,138.6189150062631,-34.953778167268304
Gawler - North,138.71505871154753,-34.56157984546765
Gawler - South,138.76159770966007,-34.61040012912028
Lewiston - Two Wells,138.55727584949403,-34.60485272123553
Craigmore - Blakeview,138.70988134577456,-34.685910089892324
Davoren Park,138.66649285863454,-34.68743428288236
Elizabeth,138.6641065359958,-34.73821217350967
Elizabeth East,138.68495895697654,-34.725808582598695
Munno Para West - Angle Vale,138.65012844805403,-34.6501554066339
One Tree Hill,138.7699367839463,-34.70210308869395
Smithfield - Elizabeth North,138.6889350290193,-34.691973572244294
Virginia - Waterloo Corner,138.54859884751872,-34.687210349322946
Enfield - Blair Athol,138.6000102208246,-34.854280075732575
Windsor Gardens,138.6407484806258,-34.87088190335813
Northgate - Northfield,138.63252510296203,-34.85287399418686
Valley View - Gilles Plains,138.66010769502068,-34.843722069758975
Dry Creek - North,138.56742759358153,-34.782743575540856
Ingle Farm,138.6470150688475,-34.83016385087135
Para Hills,138.65836524470504,-34.80391786461759
Parafield,138.6310022434731,-34.79661439041044
Parafield Gardens,138.6107808558824,-34.782526788798044
Paralowie,138.6041246072333,-34.75785988914038
Salisbury,138.63891813562802,-34.77111713822772
Salisbury East,138.67646063772776,-34.77161694473132
Salisbury North,138.62540301027536,-34.726541628360806
Mawson Lakes - Globe Derby Park,138.60400564432544,-34.80204930372577
Pooraka - Cavan,138.616489517541,-34.82568904136288
Golden Grove,138.7390601895316,-34.768724297458995
Greenwith,138.71383484863492,-34.76563747251445
Highbury - Dernancourt,138.71538557415158,-34.854349551027724
Hope Valley - Modbury,138.68822635500146,-34.842816863797196
Modbury Heights,138.68489613288205,-34.8094844333806
Redwood Park,138.7304067163742,-34.80308756545919
St Agnes - Ridgehaven,138.72473820713418,-34.827191022025936
Brighton (SA),138.52250617754393,-35.01854528013557
Glenelg (SA),138.51953649544012,-34.983565811323054
Edwardstown,138.56517250146007,-34.977970832047205
Hallett Cove,138.51101743349417,-35.072809024769064
Marino - Seaview Downs,138.53501542386172,-35.0443031052645
Mitchell Park,138.56126380455166,-35.008482283331816
Morphettville,138.5435016083797,-34.98456329201637
Sheidow Park - Trott Park,138.5382506948721,-35.07246679758177
Warradale,138.54053191550375,-35.01254232448178
Belair,138.64860042966976,-34.99774516992148
Bellevue Heights,138.58606212380448,-35.024520267538456
Blackwood,138.62736067585192,-35.02751981526321
Colonel Light Gardens,138.58698375533726,-34.97930731748136
Mitcham (SA),138.61967020978835,-34.97804295704418
Panorama,138.5884800259403,-35.00259312190784
Aberfoyle Park,138.61352084760966,-35.077824043066336
Aldinga,138.46835287616454,-35.28927771276894
Christie Downs,138.49743763700755,-35.14481324601619
Christies Beach,138.4772450228115,-35.13635614638511
Clarendon,138.65493088469213,-35.123937353580665
Coromandel Valley,138.62341788955123,-35.04513585492183
Flagstaff Hill,138.58181922838668,-35.04770753418676
Hackham - Onkaparinga Hills,138.55382002812024,-35.14652319654469
Hackham West - Huntfield Heights,138.51461628384916,-35.14897998231794
Happy Valley,138.58112540036973,-35.086847361463875
Happy Valley Reservoir,138.5737108127826,-35.0676603745767
Lonsdale,138.49288240646985,-35.10676000736384
McLaren Vale,138.5654261151987,-35.20259808963702
Morphett Vale - East,138.53568786526336,-35.120048574900935
Morphett Vale - West,138.51551882231084,-35.122418517535124
Reynella,138.5323773762486,-35.0952083695858
Willunga,138.5423530001295,-35.28149100833135
Woodcroft,138.56912848421263,-35.10859043145586
Seaford - Seaford Meadows,138.4834622209907,-35.17450519620737
Seaford Rise - Moana,138.4806239669015,-35.220121892373015
Beverley,138.53710006120806,-34.889849024981736
Flinders Park,138.5344561797581,-34.90668200314234
Henley Beach,138.50530411604666,-34.917882505649295
Hindmarsh - Brompton,138.5665095599845,-34.8977428067058
Royal Park - Hendon - Albert Park,138.51309982840667,-34.87309033100813
Seaton - Grange,138.5063434615815,-34.89432837445013
West Lakes,138.4901471345617,-34.86880018540103
Woodville - Cheltenham,138.5385786752552,-34.868800235934465
Dry Creek - South,138.5460986155602,-34.82526382110877
Largs Bay - Semaphore,138.49185649176144,-34.836229362284925
North Haven,138.49926994089628,-34.79144247686275
Port Adelaide,138.5197066059683,-34.841406399769625
The Parks,138.56422481731113,-34.85637691383506
Torrens Island,138.52879026301787,-34.79017914661904
Adelaide Airport,138.53080938191079,-34.94611536229886
Fulham,138.5136890745354,-34.92735557579333
Lockleys,138.53795479774905,-34.92540076825909
Plympton,138.550452214147,-34.957782271167716
Richmond (SA),138.56604356629617,-34.927868954399294
West Beach,138.5093214334364,-34.94611438157371
Barossa - Angaston,139.04865175617482,-34.62877489740394
Light,138.8607182281988,-34.39096547270791
Lyndoch,138.88116114061168,-34.63128514887667
Mallala,138.444428610751,-34.468188292428984
Nuriootpa,138.99132705987336,-34.46679842389135
Tanunda,138.97215714793307,-34.52144865579165
Clare,138.60537244501023,-33.817729341382105
Gilbert Valley,138.74761391176955,-34.00561171338009
Goyder,139.07273795703094,-33.64699480566159
Wakefield - Barunga West,138.23863882589163,-33.927068609106755
Jamestown,138.51278848895362,-33.27327329724499
Peterborough - Mount Remarkable,138.61816893389494,-32.70744680966709
Port Pirie,138.00330131960158,-33.188632686114545
Port Pirie Surrounds,138.1102473082145,-33.37415696736894
Kadina,137.8202601625479,-33.986058073845825
Moonta,137.67123580752562,-34.04378756353042
Wallaroo,137.66781360965825,-33.8934436191508
Yorke Peninsula - North,137.71411326123413,-34.453834319191756
Yorke Peninsula - South,137.30741203350647,-35.0511419644015
Ceduna,133.6259892835004,-32.0495438437628
Eyre Peninsula,135.75035269258834,-34.33526544069096
Kimba - Cleve - Franklin Harbour,136.41457537453715,-33.33225721218723
Le Hunte - Elliston,135.30972806707436,-33.33475753567737
Port Lincoln,135.81075135097444,-34.713893340256185
West Coast (SA),132.7933579676656,-31.91255963265966
Western,131.45963222332378,-29.778011224023853
Whyalla,137.53652595384332,-33.041391002042346
Whyalla - North,137.58387469020036,-32.97260957422372
APY Lands,131.20597087648747,-27.077591647208767
Coober Pedy,134.75236100188195,-29.015844854545506
Quorn - Lake Gilles,137.22797304248868,-32.39330590330411
Outback,137.51778006674542,-29.262114237648856
Port Augusta,137.8011671445821,-32.49790214812226
Roxby Downs,136.878142524718,-30.482524325910994
Goolwa - Port Elliot,138.8050953257575,-35.50865282582638
Kangaroo Island,137.23974704599652,-35.82780739076371
Strathalbyn,138.8656392869871,-35.24229716340213
Strathalbyn Surrounds,138.88314594322065,-35.34505659691087
Victor Harbor,138.5809853415009,-35.54168216321108
Yankalilla,138.3801070034226,-35.51701235804378
Grant,140.73827254769128,-37.84665252546086
Kingston - Robe,140.0141076340594,-36.77826908176483
Millicent,140.35192838899474,-37.606307275164276
Naracoorte,140.74319897976184,-36.94699145414939
Naracoorte Surrounds,140.54219985922398,-36.97805245144845
Penola,140.7929249472371,-37.39084110515503
Tatiara,140.58444898646547,-36.227907918732726
Wattle Range,140.34266523570167,-37.52221431810133
Mount Gambier - East,140.82655328239446,-37.83209186430832
Mount Gambier - West,140.7200776418021,-37.80751275630744
Barmera,140.45865628991646,-34.229299738079774
Berri,140.60771724043425,-34.277050001733194
Karoonda - Lameroo,140.3408951751483,-35.21733661695449
Loxton,140.59729233632885,-34.461348464080075
Loxton Surrounds,140.5912281373345,-34.62258884642291
Mannum,139.43804389447808,-34.73263818145599
Murray Bridge,139.2578987121474,-35.126468214942875
Murray Bridge Surrounds,139.3010839745494,-35.139590319406274
Renmark,140.74780987280792,-34.16771519924223
Renmark Surrounds,140.81519912998777,-34.18249729020649
The Coorong,139.72111754623853,-35.70091176871395
Waikerie,139.70600588360176,-34.20892133746323
Migratory - Offshore - Shipping (SA),NA,NA
No usual address (SA),NA,NA
Augusta,115.2554244796294,-34.032447312520254
Busselton Surrounds,115.3481954010254,-33.72773477588416
Margaret River,115.03258754415538,-33.931175123772015
Busselton - East,115.40248333274386,-33.656304695321346
Busselton - West,115.27779681220802,-33.690102760975485
Australind - Leschenault,115.7127421303678,-33.25768060642513
Capel,115.63071701503178,-33.55161843099744
College Grove - Carey Park,115.65655772478812,-33.367024539373254
Collie,116.21157684616954,-33.283541378159974
Dardanup,115.85414265915136,-33.41717637701473
Davenport,115.68521750652775,-33.374035676914524
Eaton - Pelican Point,115.716117996242,-33.31215993924155
Harvey,115.92057872887199,-33.09477386219656
East Bunbury - Glen Iris,115.68147507428866,-33.33451501077125
Waroona,115.92010605507386,-32.85793894189457
Dalyellup,115.6150692296772,-33.40842675102318
Gelorup - Stratham,115.6145366836917,-33.453638163093785
South Bunbury - Bunbury,115.63594938852613,-33.33854784336652
Withers - Usher,115.62989925400582,-33.373567835440475
Bridgetown - Boyup Brook,116.4169796515251,-33.92776279092911
Donnybrook - Balingup,115.97354886715952,-33.66953967532518
Manjimup,116.17141486443245,-34.272598591646215
Pemberton,116.13212498460017,-34.438836173573044
Dawesville - Bouvard,115.64510745085192,-32.71637150145459
Falcon - Wannanup,115.65617900705318,-32.58791273154149
Greenfields,115.76308824305433,-32.524186037728015
Halls Head - Erskine,115.69727322741474,-32.54745288462955
Mandurah,115.73396723944656,-32.52378818388023
Mandurah - East,115.78812362952976,-32.5644599270934
Mandurah - North,115.77269737923292,-32.4816471828389
Mandurah - South,115.7395223275905,-32.55232016175067
Pinjarra,115.86501181190856,-32.63709413331738
City Beach,115.76562658075822,-31.93558049404204
Claremont (WA),115.78218986938782,-31.9812236689293
Cottesloe,115.75816651372193,-31.994241789038664
Floreat,115.79212262312888,-31.93860569057579
Mosman Park - Peppermint Grove,115.76587127148005,-32.01174117839531
Nedlands - Dalkeith - Crawley,115.80570975858582,-31.985091760115655
Swanbourne - Mount Claremont,115.77593917216423,-31.965904896619936
Kings Park (WA),115.83168487461879,-31.962509136909702
Mount Hawthorn - Leederville,115.83736365413665,-31.924436811000113
Mount Lawley - Inglewood,115.87667566775698,-31.9244872789068
North Perth,115.85301321218888,-31.926962957324992
Subiaco - Shenton Park,115.8135220201672,-31.952326165250533
Wembley - West Leederville - Glendalough,115.82173233862446,-31.93281424077722
East Perth,115.8766911937906,-31.956275331915297
Perth (North) - Highgate,115.86258357738994,-31.94187303519497
Perth (West) - Northbridge,115.85303132786143,-31.95183003414482
Bassendean - Eden Hill - Ashfield,115.9452317765377,-31.90383413450318
Bayswater - Embleton - Bedford,115.91270913655225,-31.914202414637227
Maylands,115.9000756214432,-31.936930193302388
Morley,115.90991093189113,-31.887732242325495
Noranda,115.89902446952014,-31.873313318763383
Chidlow,116.30401889266652,-31.809762616394295
Glen Forrest - Darlington,116.09621839395177,-31.895740344708823
Helena Valley - Koongamia,116.0435684503449,-31.918090698487333
Malmalling - Reservoir,116.28584549888639,-31.965215036939583
Mundaring,116.17352513502617,-31.88574531721594
Swan View - Greenmount - Midvale,116.04935776541903,-31.889622376157778
Avon Valley National Park,116.18874481671378,-31.636056164393707
Ballajura,115.90071925476414,-31.825863398616875
Beechboro,115.95149886617669,-31.836996610762455
Bullsbrook,116.02895785117433,-31.663061542951134
Gidgegannup,116.18747307204805,-31.754393955388757
Hazelmere - Guildford,116.00057497208797,-31.915616881001263
Lockridge - Kiara,115.96983377685903,-31.8766378441283
Malaga,115.89419474543148,-31.858715095282054
Melaleuca - Lexia,115.91787478477588,-31.72947153710483
Middle Swan - Herne Hill,116.02511314214017,-31.844414561607273
Midland - Guildford,116.00345049359626,-31.894690777603778
Stratton - Jane Brook,116.06816925444895,-31.839037710097422
The Vines,116.04273066444442,-31.774096672916375
Walyunga National Park,116.07644001721646,-31.721897289280815
Aveley,115.98857809815755,-31.780213377696754
Brabham - Henley Brook,115.98565632927132,-31.812796361865395
Ellenbrook,115.9691246334528,-31.76722388201343
Craigie - Beldon,115.76769175900718,-31.783375091902304
Currambine - Kinross,115.74210659935434,-31.726318513096558
Duncraig,115.7759091358216,-31.83289543710543
Greenwood - Warwick,115.80469520707345,-31.831770550378327
Heathridge - Connolly,115.75609043006688,-31.756979052285843
Hillarys,115.74336627117815,-31.80889381183788
Iluka - Burns Beach,115.72431112784102,-31.727118899418763
Joondalup - Edgewater,115.774843667083,-31.74590002067679
Kingsley,115.80077710106204,-31.810343835907606
Mullaloo - Kallaroo,115.74330923128403,-31.784308330439803
Ocean Reef,115.7360217149755,-31.758694319413344
Padbury,115.76881421813387,-31.806432491060825
Sorrento - Marmion,115.75449165243838,-31.8312003672557
Woodvale,115.79677190946565,-31.78926494984363
Balcatta - Hamersley,115.81722503717323,-31.86505949474751
Balga - Mirrabooka,115.85185117318368,-31.85623200892251
Herdsman,115.80539823008097,-31.920130640108365
Innaloo - Doubleview,115.78901695608978,-31.89429969227402
Karrinyup - Gwelup - Carine,115.78248207820667,-31.865474340859013
Nollamara - Westminster,115.84305967838237,-31.87528641898531
Osborne Park Industrial,115.8124601968226,-31.90570202563475
Scarborough,115.76548497639205,-31.896565716003114
Stirling - Osborne Park,115.81466701456024,-31.889566567603058
Trigg - North Beach - Watermans Bay,115.75877992732714,-31.86512656192185
Tuart Hill - Joondanna,115.83585889888819,-31.902885932704574
Wembley Downs - Churchlands - Woodlands,115.78425824503863,-31.91663308913603
Yokine - Coolbinia - Menora,115.85482562706824,-31.905679415048986
Dianella - North,115.86842520146675,-31.878842070236313
Dianella - South,115.87460647477015,-31.897289468428212
Alexander Heights - Koondoola,115.86582243990485,-31.834852462601553
Butler - Merriwa - Ridgewood,115.71039887212523,-31.65156394461921
Carramar,115.78388133187873,-31.68399671753962
Clarkson,115.72652341664474,-31.694381533935605
Girrawheen,115.83978957596564,-31.841012759476676
Marangaroo,115.83774630668397,-31.827646671147065
Mindarie - Quinns Rocks - Jindalee,115.69779546483736,-31.667483843497877
Neerabup National Park,115.74506935772955,-31.682404077671396
Tapping - Ashby - Sinagra,115.84379701313438,-31.723212525882424
Alkimos - Eglinton,115.67798681958189,-31.600227446765455
Carabooda - Pinjar,115.77576996549251,-31.56876369115503
Two Rocks,115.61674810290621,-31.48782562712752
Yanchep,115.64654735633167,-31.548190106431505
Hocking - Pearsall,115.85135574869346,-31.77467727252958
Landsdale,115.86915779522319,-31.808469066375558
Madeley - Darch,115.83566076634094,-31.80320166854534
Wanneroo - Sinagra,115.80599501256467,-31.749266118255207
Armadale - Wungong - Brookdale,115.99076843901048,-32.16345537128821
Ashendon - Lesley,116.20762597722982,-32.18489253191115
Camillo - Champion Lakes,115.99120262709909,-32.11722245457715
Kelmscott,116.02536515630231,-32.115095044037915
Mount Nasura - Mount Richon - Bedfordale,116.0618836854283,-32.177590887002204
Roleystone,116.10863947462629,-32.11488489095562
Seville Grove,115.98904533908185,-32.13645363803
Harrisdale,115.9323388638204,-32.11750576284127
Piara Waters - Forrestdale,115.93106702675196,-32.15138791637364
Belmont - Ascot - Redcliffe,115.93450394809393,-31.94150287705799
East Victoria Park - Carlisle,115.90964961956766,-31.985081486061013
Kewdale Commercial,115.95941982136391,-31.98006690149041
Perth Airport,115.97112393921837,-31.94541373625746
Victoria Park - Lathlain - Burswood,115.89591212940597,-31.964969930935155
Cloverdale,115.94438382064916,-31.96277855377381
Kewdale,115.93279298932866,-31.974480960644296
Rivervale,115.91589106892782,-31.960511524264007
Bentley - Wilson - St James,115.90903432538447,-32.00980092729399
Canning Vale - West,115.90641228611044,-32.08849164481734
Canning Vale Commercial,115.91113013192975,-32.06495933106041
Cannington - Queens Park,115.94577948571308,-32.010366124997354
Parkwood - Ferndale - Lynwood,115.92150098645726,-32.03948227165081
Riverton - Shelley - Rossmoyne,115.88681054236527,-32.03426310006911
Welshpool,115.94895140600516,-31.992611425038568
Willetton,115.88782505569476,-32.05246264357316
Beckenham - Kenwick - Langford,115.96803181687449,-32.02858978980867
Canning Vale - East,115.93002763923553,-32.08622085880822
Gosnells,115.99199098742601,-32.084913551287954
Huntingdale - Southern River,115.96091361323823,-32.10037235114424
Maddington - Orange Grove - Martin,116.03098580327614,-32.06022646675
Thornlie,115.95501880253094,-32.060031419085455
Forrestfield - Wattle Grove,116.00435046191835,-31.98972053811357
High Wycombe,116.00341653429382,-31.944428350458523
Kalamunda - Maida Vale - Gooseberry Hill,116.04336515709302,-31.960955685334216
Lesmurdie - Bickley - Carmel,116.14193006463276,-32.02725296256385
Byford,115.99677653408999,-32.21338049014123
Mundijong,115.97962236858763,-32.267597314723886
Serpentine - Jarrahdale,116.062713633801,-32.38878549258441
Como,115.8674944297704,-31.99965023112315
Manning - Waterford,115.87468640010603,-32.01626270851692
South Perth - Kensington,115.86965302599825,-31.98102707175569
Banjup,115.88216154681437,-32.14408982922371
Bibra Industrial,115.80890165800778,-32.10580320504251
Bibra Lake,115.82777572809813,-32.08839593549936
Coogee,115.77321574329154,-32.12880515577709
Coolbellup,115.80766892432968,-32.08333369977345
Hamilton Hill,115.77946908385461,-32.08449593929783
Henderson,115.77938837944393,-32.162388009157105
North Coogee,115.75942798426405,-32.0931388126012
South Lake - Cockburn Central,115.8428586713262,-32.10627860512207
Spearwood,115.78298137049758,-32.104243189159234
Success - Hammond Park,115.85014166306067,-32.151505817854165
Yangebup,115.8162358033596,-32.120634613879595
Beeliar - Wattleup,115.8167475044448,-32.15409891714952
Jandakot,115.87084797024298,-32.10160749903617
East Fremantle,115.76817815489785,-32.037926841764495
Fremantle,115.59759343076229,-32.021142340777246
Fremantle - South,115.77495042947353,-32.06943629081633
O'Connor (WA),115.79187252467418,-32.05913661606529
Wellard (West) - Bertram,115.83359657618458,-32.26059217262776
Calista,115.79953990064382,-32.255704495592006
Hope Valley - Postans,115.81529134517116,-32.20737893535973
Kwinana Industrial,115.77562771401531,-32.21968744143308
Parmelia - Orelia,115.82481516541638,-32.24168140813129
Casuarina - Wandi,115.86646440811764,-32.2205465273276
Applecross - Ardross,115.83609557758898,-32.019152847823925
Bateman,115.84737769592627,-32.05545998966261
Bicton - Palmyra,115.78598140997072,-32.03570311656822
Booragoon,115.84245277493946,-32.035197533612035
Bull Creek,115.86244721967878,-32.05625442425243
Leeming,115.8660880087851,-32.07517232788576
Melville,115.80639280804505,-32.033723498392284
Murdoch - Kardinya,115.8260549442109,-32.06769517844867
Willagee,115.80534278627587,-32.051944181166725
Winthrop,115.82972686995372,-32.05214926214298
Cooloongup,115.76106078645451,-32.292713552985525
Port Kennedy,115.75155568766964,-32.37343414435066
Rockingham,115.72269223303373,-32.24874576676721
Rockingham Lakes,115.78074134027604,-32.318216119565484
Safety Bay - Shoalwater,115.72303171608104,-32.30129588950039
Singleton - Golden Bay - Secret Harbour,115.75899980326497,-32.42113907448144
Waikiki,115.75460864110703,-32.316043161850175
Warnbro,115.75648590516684,-32.33795907962291
Baldivis - North,115.84177365161503,-32.31242241126655
Baldivis - South,115.80931119326463,-32.36062795825343
Karnup,115.80949694495176,-32.42250645493218
Albany,117.89955316825835,-35.00846828578587
Albany Surrounds,118.20718235799472,-34.718958890959314
Bayonet Head - Lower King,117.92289147246144,-34.96392714042433
Denmark,117.1188389430714,-34.890471142804564
Gnowangerup,118.67471317331767,-33.86284931406513
Katanning,117.53671819299097,-33.599437041978014
Kojonup,117.30222594010812,-34.078918587490556
Little Grove - Elleker,117.82794079124082,-35.058410907097006
McKail - Willyung,117.86107405446553,-34.947908492273406
Plantagenet,117.50690126080471,-34.61446182640342
Stirling Range National Park,118.04493340807015,-34.3976374822169
Chittering,116.0783467987126,-31.374381310458944
Cunderdin,117.47112388298822,-31.714798662185732
Dowerin,117.10270412383906,-30.89907964954445
Gingin - Dandaragan,115.56881726857333,-30.75141439561627
Merredin,118.38195268544341,-31.843247943039596
Moora,116.61496790552908,-30.397538450605456
Mukinbudin,118.87077353595836,-30.790280248944747
Northam,116.636006632412,-31.685933893614003
Toodyay,116.3806652654479,-31.471079282478456
York - Beverley,116.76767738668673,-32.057261556427065
Brookton,117.2185765219126,-32.43523127136412
Kulin,118.9108199259583,-32.83646424681477
Murray,116.31440170714754,-32.754905337136115
Narrogin,117.12016228696663,-32.95043733788111
Wagin,116.99039997565713,-33.18136302684691
Broome,122.22299599598591,-17.944705899268673
Derby - West Kimberley,124.87608822677026,-17.84706161662056
Halls Creek,127.5941318101487,-19.226107070920047
Kununurra,127.03865367172898,-15.623055529791095
Roebuck,122.47549282593278,-18.65257748610293
East Pilbara,123.36732812841745,-21.729445370445934
Newman,119.7421216238112,-23.366803263446975
Port Hedland,118.62843993730861,-20.349904493164217
South Hedland,118.60073254926345,-20.40655755445588
